rows,cols,beta,edge
profiled_ERR011099,profiled_ERR414244,61.7517101450217,profiled_ERR011099-profiled_ERR414244
profiled_ERR011097,profiled_ERR414244,62.7143520171015,profiled_ERR011097-profiled_ERR414244
profiled_ERR011087,profiled_ERR414244,57.2943854606299,profiled_ERR011087-profiled_ERR414244
profiled_ERR4143490,profiled_ERR414244,58.1391148549487,profiled_ERR4143490-profiled_ERR414244
profiled_ERR414340,profiled_ERR414244,62.4722803794064,profiled_ERR414340-profiled_ERR414244
profiled_ERR414280,profiled_ERR414244,62.0765394844336,profiled_ERR414280-profiled_ERR414244
profiled_ERR414278,profiled_ERR414244,56.5833052818708,profiled_ERR414278-profiled_ERR414244
profiled_ERR414274,profiled_ERR414244,63.7349856864746,profiled_ERR414274-profiled_ERR414244
profiled_ERR4142578,profiled_ERR414244,59.186385405781,profiled_ERR4142578-profiled_ERR414244
profiled_ERR4142534,profiled_ERR414244,60.2527515161245,profiled_ERR4142534-profiled_ERR414244
profiled_ERR011263,profiled_ERR414236,64.9681700154393,profiled_ERR011263-profiled_ERR414236
profiled_ERR414297,profiled_ERR414236,64.6608496834115,profiled_ERR414297-profiled_ERR414236
profiled_ERR414282,profiled_ERR414236,60.0043425279131,profiled_ERR414282-profiled_ERR414236
profiled_ERR414278,profiled_ERR414236,64.3305047458723,profiled_ERR414278-profiled_ERR414236
profiled_ERR4142578,profiled_ERR414236,63.0613181224856,profiled_ERR4142578-profiled_ERR414236
profiled_ERR414244,profiled_ERR414236,62.0900426868545,profiled_ERR414244-profiled_ERR414236
SID31219,profiled_ERR414234,64.6927296845565,SID31219-profiled_ERR414234
SID530055,profiled_ERR414234,63.566683251947,SID530055-profiled_ERR414234
SID532779,profiled_ERR414234,62.3188054316423,SID532779-profiled_ERR414234
SID532802,profiled_ERR414234,61.296260577228,SID532802-profiled_ERR414234
S118,profiled_ERR414234,56.0785529573437,S118-profiled_ERR414234
S121,profiled_ERR414234,62.293486760198,S121-profiled_ERR414234
S127,profiled_ERR414234,62.3237259814468,S127-profiled_ERR414234
S227,profiled_ERR414234,62.9829482585034,S227-profiled_ERR414234
S286,profiled_ERR414234,64.2725557484359,S286-profiled_ERR414234
S297,profiled_ERR414234,64.928955336071,S297-profiled_ERR414234
S517,profiled_ERR414234,62.5499273764074,S517-profiled_ERR414234
S53,profiled_ERR414234,63.8942705281321,S53-profiled_ERR414234
S584,profiled_ERR414234,64.0107055821349,S584-profiled_ERR414234
S598,profiled_ERR414234,62.1739781549185,S598-profiled_ERR414234
S60,profiled_ERR414234,63.2930792991846,S60-profiled_ERR414234
S617,profiled_ERR414234,64.4660021567236,S617-profiled_ERR414234
S643,profiled_ERR414234,63.7488416160323,S643-profiled_ERR414234
profiled_ERR011265,profiled_ERR414234,59.7761698054917,profiled_ERR011265-profiled_ERR414234
profiled_ERR011263,profiled_ERR414234,61.2492146731386,profiled_ERR011263-profiled_ERR414234
profiled_ERR011251,profiled_ERR414234,54.8996960088251,profiled_ERR011251-profiled_ERR414234
profiled_ERR011245,profiled_ERR414234,64.1984539792167,profiled_ERR011245-profiled_ERR414234
profiled_ERR011239,profiled_ERR414234,64.7607513273797,profiled_ERR011239-profiled_ERR414234
profiled_ERR011236,profiled_ERR414234,64.0722244148247,profiled_ERR011236-profiled_ERR414234
profiled_ERR011230,profiled_ERR414234,61.6223209620789,profiled_ERR011230-profiled_ERR414234
profiled_ERR011226,profiled_ERR414234,62.2643949729758,profiled_ERR011226-profiled_ERR414234
profiled_ERR011216,profiled_ERR414234,59.178858818966,profiled_ERR011216-profiled_ERR414234
profiled_ERR011186,profiled_ERR414234,60.0369305659399,profiled_ERR011186-profiled_ERR414234
profiled_ERR011176,profiled_ERR414234,64.8916775908156,profiled_ERR011176-profiled_ERR414234
profiled_ERR011168,profiled_ERR414234,63.978723654766,profiled_ERR011168-profiled_ERR414234
profiled_ERR011164,profiled_ERR414234,59.402331878862,profiled_ERR011164-profiled_ERR414234
profiled_ERR011162,profiled_ERR414234,63.7075714236269,profiled_ERR011162-profiled_ERR414234
profiled_ERR011154,profiled_ERR414234,63.2032139261316,profiled_ERR011154-profiled_ERR414234
profiled_ERR011134,profiled_ERR414234,63.0705199952872,profiled_ERR011134-profiled_ERR414234
profiled_ERR011126,profiled_ERR414234,60.6254621574794,profiled_ERR011126-profiled_ERR414234
profiled_ERR011087,profiled_ERR414234,62.8892963611001,profiled_ERR011087-profiled_ERR414234
profiled_ERR4143490,profiled_ERR414234,60.3428290728585,profiled_ERR4143490-profiled_ERR414234
profiled_ERR414310,profiled_ERR414234,61.9419956456792,profiled_ERR414310-profiled_ERR414234
profiled_ERR414282,profiled_ERR414234,61.9280365914522,profiled_ERR414282-profiled_ERR414234
profiled_ERR414256,profiled_ERR414234,56.9924639726768,profiled_ERR414256-profiled_ERR414234
profiled_ERR414245,profiled_ERR414234,64.2469614515163,profiled_ERR414245-profiled_ERR414234
S127,profiled_ERR414233,63.1953807350752,S127-profiled_ERR414233
profiled_ERR011239,profiled_ERR414233,63.9899962559176,profiled_ERR011239-profiled_ERR414233
profiled_ERR011224,profiled_ERR414233,63.6054452399754,profiled_ERR011224-profiled_ERR414233
profiled_ERR011214,profiled_ERR414233,62.7899657744279,profiled_ERR011214-profiled_ERR414233
profiled_ERR011198,profiled_ERR414233,64.0894786407665,profiled_ERR011198-profiled_ERR414233
profiled_ERR011176,profiled_ERR414233,63.7900721281418,profiled_ERR011176-profiled_ERR414233
profiled_ERR011087,profiled_ERR414233,61.6401856122407,profiled_ERR011087-profiled_ERR414233
profiled_ERR4142534,profiled_ERR414233,59.7584288863124,profiled_ERR4142534-profiled_ERR414233
profiled_ERR414244,profiled_ERR414233,58.7741888579118,profiled_ERR414244-profiled_ERR414233
profiled_ERR011214,profiled_ERR4142301,64.6145429123756,profiled_ERR011214-profiled_ERR4142301
profiled_ERR011212,profiled_ERR4142301,64.2912386377349,profiled_ERR011212-profiled_ERR4142301
profiled_ERR011190,profiled_ERR4142301,63.0300507966438,profiled_ERR011190-profiled_ERR4142301
profiled_ERR011136,profiled_ERR4142301,63.7913805107945,profiled_ERR011136-profiled_ERR4142301
profiled_ERR011087,profiled_ERR4142301,62.8527729436926,profiled_ERR011087-profiled_ERR4142301
profiled_ERR4142578,profiled_ERR4142301,63.1146185103241,profiled_ERR4142578-profiled_ERR4142301
